id,external_id,source,incident_type,summary,location_name,latitude,longitude,occurred_at,url,severity,created_at,updated_at
81f76dc8-1754-4f4e-abb4-fe4b58af3c3f,606944,polisen,Knivlagen,Ordningsvakter kontaktar polis efter att ha envarsgripit en aggressiv man ombord på en spårvagn.,Göteborg,57.70887,11.97456,2025-10-10 21:39:35,/aktuellt/handelser/2025/oktober/10/10-oktober-21.06-knivlagen-goteborg/,1,2025-10-12 11:04:47.972829,2025-10-13 11:15:04.501402
06d7fc05-d536-4129-a225-0adf29acb6ea,606943,polisen,Rån,Två personer är misstänkt för brott,Filipstad,59.713997,14.169845,2025-10-10 21:35:42,/aktuellt/handelser/2025/oktober/10/10-oktober-19.58-ran-filipstad/,4,2025-10-12 11:04:47.978687,2025-10-13 11:15:04.505142
c30ccaa8-e64a-4d9f-a3b6-d2e22d5d0794,606941,polisen,"Trafikolycka, vilt","På E45, i höjd med Götarondellen, kör en personbil på en älg.",Lilla edet,58.132158,12.124134,2025-10-10 21:09:41,/aktuellt/handelser/2025/oktober/10/10-oktober-20.36-trafikolycka-vilt-lilla-edet/,3,2025-10-12 11:04:47.981941,2025-10-13 11:15:04.509752
b25a0bee-62d8-487c-9f1a-9a7b046ddce0,606942,polisen,Stöld,"Birsta, stöld i matbutik.",Sundsvall,62.390811,17.306927,2025-10-10 21:33:25,/aktuellt/handelser/2025/oktober/10/10-oktober-18.47-stold-sundsvall/,2,2025-10-12 11:04:47.984764,2025-10-13 11:15:04.513468
08b26c17-3d3b-4632-a26f-a6f51ea86a36,606921,polisen,Stöld,En kvinna är misstänkt för brott i centrum,Örebro,59.275263,15.213411,2025-10-10 16:23:22,/aktuellt/handelser/2025/oktober/10/10-oktober-15.37-stold-orebro/,2,2025-10-12 11:04:47.987429,2025-10-13 11:15:04.521213
e510125e-73d4-4e67-a09c-029087564141,606938,polisen,Brand,"Bilbrand, Ängelholm.",Ängelholm,56.245748,12.863881,2025-10-10 20:14:23,/aktuellt/handelser/2025/oktober/10/10-oktober-20.07-brand-angelholm/,1,2025-10-12 11:04:47.990178,2025-10-13 11:15:04.524408
1a4e656c-3973-4d8d-afa2-18c80647a22a,606939,polisen,Rattfylleri,En bilist är misstänkt för brott i centrum.,Ludvika,60.152358,15.191639,2025-10-10 20:21:00,/aktuellt/handelser/2025/oktober/10/10-oktober-19.58-rattfylleri-ludvika/,1,2025-10-12 11:04:47.992662,2025-10-13 11:15:04.527279
14ac81bf-06ec-4870-b07a-298b95b4809f,606937,polisen,Stöld,En man är misstänkt för brott i Rosta,Örebro,59.275263,15.213411,2025-10-10 20:07:12,/aktuellt/handelser/2025/oktober/10/10-oktober-18.42-stold-orebro/,2,2025-10-12 11:04:47.995208,2025-10-13 11:15:04.532661
2ffed566-e6de-4312-a6ae-d6e32d45e860,606926,polisen,Brand,"Luleå, larm om brand i byggnad.",Luleå,65.584819,22.156703,2025-10-10 17:48:14,/aktuellt/handelser/2025/oktober/10/10-oktober-17.23-brand-lulea/,1,2025-10-12 11:04:47.99823,2025-10-13 11:15:04.537911
1179a7e5-a12b-4336-ae15-e3d4746a58db,606936,polisen,Fylleri/LOB,En kvinna är omhändertagen i centrum,Falun,60.60646,15.6355,2025-10-10 19:44:04,/aktuellt/handelser/2025/oktober/10/10-oktober-19.26-fyllerilob-falun/,1,2025-10-12 11:04:48.001098,2025-10-13 11:15:04.541202
b74ef214-b3fa-4d8f-b40c-9a905d0e3887,606931,polisen,Trafikolycka,"Tre personbilar i olycka, Misterhult.",Oskarshamn,57.265699,16.447398,2025-10-10 18:46:25,/aktuellt/handelser/2025/oktober/10/10-oktober-18.35-trafikolycka-oskarshamn/,3,2025-10-12 11:04:48.004021,2025-10-13 11:15:04.544669
0434f876-cf51-4dcd-894a-69608347ced4,606932,polisen,Försvunnen person,"Försvunnen kvinna, Staffanstorp.",Staffanstorp,55.641065,13.212229,2025-10-10 18:55:16,/aktuellt/handelser/2025/oktober/10/10-oktober-17.32-forsvunnen-person-staffanstorp/,1,2025-10-12 11:04:48.006661,2025-10-13 11:15:04.548152
70b44ef0-908e-40ae-9de7-1fc6f1995da5,606935,polisen,Trafikbrott,En bilist är misstänkt för brott i Noret,Mora,61.004878,14.537003,2025-10-10 19:13:53,/aktuellt/handelser/2025/oktober/10/10-oktober-18.10-trafikbrott-mora/,1,2025-10-12 11:04:48.009417,2025-10-13 11:15:04.560905
8b2430ef-c146-4ede-8992-25c08325dd25,606934,polisen,Stöld,En kvinna är misstänkt för brott på Boglundsängen,Örebro,59.275263,15.213411,2025-10-10 19:06:40,/aktuellt/handelser/2025/oktober/10/10-oktober-17.46-stold-orebro/,2,2025-10-12 11:04:48.011783,2025-10-13 11:15:04.570757
8d423c3f-00a1-4071-8346-1b07fada23d8,606933,polisen,Narkotikabrott,"Sundsvall, man misstänks vara påverkad.",Sundsvall,62.390811,17.306927,2025-10-10 18:58:46,/aktuellt/handelser/2025/oktober/10/10-oktober-15.39-narkotikabrott-sundsvall/,1,2025-10-12 11:04:48.01444,2025-10-13 11:15:04.578026
6a92bdc0-cdcc-4ce0-a22a-ba13584d0f21,606930,polisen,Misshandel,Allmänhet larmar polis om en pågående misshandel.,Lilla edet,58.132158,12.124134,2025-10-10 18:40:25,/aktuellt/handelser/2025/oktober/10/10-oktober-17.27-misshandel-lilla-edet/,4,2025-10-12 11:04:48.019129,2025-10-13 11:15:04.582574
d31b1eb4-9834-4ff8-9480-0b8d039c83ac,606893,polisen,Försvunnen person,Polisen söker efter en man som anmälts försvunnen.,Trelleborg,55.376243,13.157423,2025-10-10 13:26:38,/aktuellt/handelser/2025/oktober/9/09-oktober-20.52-forsvunnen-person-trelleborg/,1,2025-10-12 11:04:48.021667,2025-10-13 11:15:04.585575
7b98e2fb-91bb-4bc2-9dfa-f02643a24525,606929,polisen,Trafikolycka,Två mopedbilar har krockat i Stuvsta.,Huddinge,59.23633,17.982156,2025-10-10 18:19:56,/aktuellt/handelser/2025/oktober/10/10-oktober-17.11-trafikolycka-huddinge/,3,2025-10-12 11:04:48.023884,2025-10-13 11:15:04.591826
4e425cc3-efaa-403b-847f-b007b4af667f,606928,polisen,"Trafikolycka, personskada",En person till sjukhus.,Uppsala,59.858564,17.638927,2025-10-10 17:55:14,/aktuellt/handelser/2025/oktober/10/10-oktober-16.30-trafikolycka-personskada-uppsala/,3,2025-10-12 11:04:48.02649,2025-10-13 11:15:04.59502
71d415d9-791b-4601-b711-9cf718bf3ec6,606927,polisen,Trafikkontroll,"Norrbotten, resultat från några av dagens trafikkontroller.",Norrbottens län,66.830922,20.399197,2025-10-10 17:54:33,/aktuellt/handelser/2025/oktober/10/10-oktober-17.54-trafikkontroll-norrbottens-lan/,1,2025-10-12 11:04:48.029707,2025-10-13 11:15:04.603811
c1523311-123b-4473-b6f3-443914e348a6,606924,polisen,"Trafikolycka, personskada",En olycka har inträffat i höjd med Sunnanlid,Nora,59.519206,15.037867,2025-10-10 17:02:03,/aktuellt/handelser/2025/oktober/10/10-oktober-16.36-trafikolycka-personskada-nora/,3,2025-10-12 11:04:48.034254,2025-10-13 11:15:04.614902
a5846a0d-946b-415f-bd92-4ca5133fe0b1,606923,polisen,Trafikolycka,"Två personbilar i olycka, Åsljunga.",Örkelljunga,56.283635,13.278832,2025-10-10 16:52:36,/aktuellt/handelser/2025/oktober/10/10-oktober-16.43-trafikolycka-orkelljunga/,3,2025-10-12 11:04:48.037357,2025-10-13 11:15:04.627764
e176abd5-bef9-48d7-aeee-1a1986fad41e,606922,polisen,Fjällräddning,Fjällräddning sydväst om Ammarnäs.,Sorsele,65.534938,17.542175,2025-10-10 16:43:03,/aktuellt/handelser/2025/oktober/10/10-oktober-13.56-fjallraddning-sorsele/,1,2025-10-12 11:04:48.039789,2025-10-13 11:15:04.634622
800e8b0a-0ba3-4a87-88e1-484de0afbabc,606917,polisen,Arbetsplatsolycka,"Umeå, olycka under arbete.",Umeå,63.825847,20.263035,2025-10-10 16:01:59,/aktuellt/handelser/2025/oktober/10/10-oktober-11.53-arbetsplatsolycka-umea/,1,2025-10-12 11:04:48.0425,2025-10-13 11:15:04.638189
890767d5-2a49-4b10-aec1-73758afa491c,606804,polisen,"Misshandel, grov","Man i 40-årsåldern misshandlad strax för kl 09 utefter Karlstadsvägen, nära Gulf-macken i Säffle",Säffle,59.132661,12.930107,2025-10-09 15:17:27,/aktuellt/handelser/2025/oktober/9/09-oktober-09.01-misshandel-grov-saffle/,4,2025-10-12 11:04:48.045027,2025-10-13 11:15:04.641271
0eb9550b-0cdb-41a1-9677-e14a1d59052a,606903,polisen,Rån,"Polis kallas till Sidenvägen, där en man i 65-årsåldern uppges ha blivit slagen och rånad av två gärningsmän.",Alingsås,57.930021,12.536211,2025-10-10 15:21:40,/aktuellt/handelser/2025/oktober/10/10-oktober-13.24-ran-alingsas/,4,2025-10-12 11:04:48.047279,2025-10-13 11:15:04.645389
609e3636-dc63-4b7f-a12c-82b94afa551a,606877,polisen,Brand,De brinner i en byggnad på Stationsgatan.,Alvesta,56.89921,14.556001,2025-10-10 12:16:50,/aktuellt/handelser/2025/oktober/10/10-oktober-11.55-brand-alvesta/,1,2025-10-12 11:04:48.049856,2025-10-13 11:15:04.656304
98ef510c-9da4-475c-9798-410da127a3d3,606895,polisen,Trafikolycka,Trafikolycka på E4 vid trafikplats Glädjen - lastbil brinner.,Upplands väsby,59.51961,17.92834,2025-10-10 13:32:23,/aktuellt/handelser/2025/oktober/10/10-oktober-13.27-trafikolycka-upplands-vasby/,3,2025-10-12 11:04:48.052351,2025-10-13 11:15:04.662089
1369352b-727c-44ab-bd44-c7e82078870f,606874,polisen,Trafikolycka,Två bilister i kollision på Lv 249 öster om Fellingsbro.,Lindesberg,59.597698,15.222911,2025-10-10 11:54:30,/aktuellt/handelser/2025/oktober/10/10-oktober-11.42-trafikolycka-lindesberg/,3,2025-10-12 11:04:48.054602,2025-10-13 11:15:04.666966
12a35466-afd2-4b9c-9a51-a7be5321fe3f,606892,polisen,Misshandel,Under förmiddagen larmas polisen till en adress i Sundsvalls kommun.,Sundsvall,62.390811,17.306927,2025-10-10 13:24:24,/aktuellt/handelser/2025/oktober/10/10-oktober-13.19-misshandel-sundsvall/,4,2025-10-12 11:04:48.057288,2025-10-13 11:15:04.671532
0d555f57-3f89-43e2-ab3a-10c971d9e118,606890,polisen,Rån,"Storheden, polisen larmas till en butik.",Luleå,65.584819,22.156703,2025-10-10 13:13:02,/aktuellt/handelser/2025/oktober/10/10-oktober-11.44-ran-lulea/,4,2025-10-12 11:04:48.059504,2025-10-13 11:15:04.675118
5ce9e02c-c4ad-4099-9a4d-49c41ab9fc62,606885,polisen,Övrigt,Presstalesperson är på möte fram till ca 13:15.,Västra Götalands län,58.252793,13.059643,2025-10-10 12:46:23,/aktuellt/handelser/2025/oktober/10/10-oktober-12.46-ovrigt-vastra-gotalands-lan/,1,2025-10-12 11:04:48.061765,2025-10-13 11:15:04.684817
b10f410f-3d82-4d1f-8f48-518e234d3110,606883,polisen,Övrigt,Presstalesperson är på möte fram till ca 13:15.,Hallands län,56.896681,12.803399,2025-10-10 12:46:08,/aktuellt/handelser/2025/oktober/10/10-oktober-12.45-ovrigt-hallands-lan/,1,2025-10-12 11:04:48.063957,2025-10-13 11:15:04.689364
8571ef08-6b38-4f27-910b-c6e5cf591cf5,606879,polisen,Trafikkontroll,Ett uravla av polisens arbete i trafiken under förmiddagen.,Västernorrlands län,63.427647,17.729244,2025-10-10 12:30:10,/aktuellt/handelser/2025/oktober/10/10-oktober-12.23-trafikkontroll-vasternorrlands-lan/,1,2025-10-12 11:04:48.066205,2025-10-13 11:15:04.695524
3f93cdcb-717a-48dd-829d-3c547e1f0e77,606862,polisen,Trafikolycka,Spårvagn och personbil i trafikolycka.,Göteborg,57.70887,11.97456,2025-10-10 10:43:08,/aktuellt/handelser/2025/oktober/10/10-oktober-10.31-trafikolycka-goteborg/,3,2025-10-12 11:04:48.072521,2025-10-13 11:15:04.707394
a4d1b773-f1d5-42ad-9a57-e3dcfdbedd4c,605254,polisen,Misshandel,Fordonsförare i Tumba misstänkt för rattfylleri.,Botkyrka,59.245941,17.840858,2025-10-12 06:33:28.082104,/aktuellt/handelser/2025/oktober/4/04-oktober-07.29-misshandel-botkyrka/,3,2025-10-12 06:33:28.082106,2025-10-12 09:24:33.398228
24a3617a-e5d7-43ab-91e1-b6e0dd8f4f84,606960,polisen,Sammanfattning kväll och natt,Dagens presstalesperson är på plats. Nedan följer ett urval av nattens händelser.,Hallands län,56.896681,12.803399,2025-10-12 06:33:23.516723,/aktuellt/handelser/2025/oktober/11/11-oktober-07.02-sammanfattning-kvall-och-natt-hallands-lan/,2,2025-10-12 06:33:23.516738,2025-10-13 11:15:04.442383
e361488a-b205-47fb-82e1-9567c2172dce,606958,polisen,Sammanfattning kväll och natt,Dagens presstalesperson är på plats. Nedan följer ett urval av nattens händelser.,Västra Götalands län,58.252793,13.059643,2025-10-12 06:33:23.571421,/aktuellt/handelser/2025/oktober/11/11-oktober-06.09-sammanfattning-kvall-och-natt-vastra-gotalands-lan/,2,2025-10-12 06:33:23.571433,2025-10-13 11:15:04.467103
bf09cb14-ab74-44b1-b0aa-b89175b5adc9,606956,polisen,Explosion,Larm om hög smäll i Oxie,Malmö,55.604981,13.003822,2025-10-12 06:33:23.626745,/aktuellt/handelser/2025/oktober/11/11-oktober-00.40-explosion-malmo/,2,2025-10-12 06:33:23.626759,2025-10-13 11:15:04.480397
dd9eae9f-74fe-4868-ac09-fce5b6d28e28,606842,polisen,"Mord/dråp, försök",Man skjuten utanför nattklubb vid Stureplan.,Stockholm,59.329324,18.068581,2025-10-12 06:33:23.655491,/aktuellt/handelser/2025/oktober/10/10-oktober-00.07-morddrap-forsok-stockholm/,2,2025-10-12 06:33:23.655495,2025-10-13 11:15:04.699796
dfe1eef9-a047-4a99-b882-0ce27a8b81ad,606850,polisen,"Misshandel, grov",Man misshandlad i Norrköping.,Norrköping,58.587745,16.192421,2025-10-12 06:33:23.682523,/aktuellt/handelser/2025/oktober/10/10-oktober-07.32-misshandel-grov-norrkoping/,2,2025-10-12 06:33:23.682572,2025-10-13 11:15:04.704189
97e5947a-f154-4c02-821c-5b20d8c5ff0b,606867,polisen,Arbetsplatsolycka,"Skelleftehamn, en dumper ska ha vält.",Skellefteå,64.750244,20.950917,2025-10-10 11:17:21,/aktuellt/handelser/2025/oktober/10/10-oktober-08.32-arbetsplatsolycka-skelleftea/,1,2025-10-12 11:04:48.077553,2025-10-13 11:15:04.726856
65503767-d589-4e62-b31b-c3c7a3c21ccb,606864,polisen,Trafikolycka,Lätt lastbil och traktor i trafikolycka.,Lerum,57.769484,12.26882,2025-10-10 11:02:36,/aktuellt/handelser/2025/oktober/10/10-oktober-09.06-trafikolycka-lerum/,3,2025-10-12 11:04:48.079809,2025-10-13 11:15:04.73269
10f8b964-54f0-4126-9c79-73a1e804de3c,606861,polisen,Trafikolycka,"Sanden, en moped har kört omkull.",Boden,65.825119,21.688703,2025-10-10 10:32:04,/aktuellt/handelser/2025/oktober/10/10-oktober-08.16-trafikolycka-boden/,3,2025-10-12 11:04:48.082427,2025-10-13 11:15:04.737045
882426e3-09c4-48a8-886b-19c604e4e6b2,606860,polisen,"Motorfordon, stöld",Bil på tomgång stulen.,Hudiksvall,61.727391,17.107401,2025-10-10 10:23:50,/aktuellt/handelser/2025/oktober/10/10-oktober-05.45-motorfordon-stold-hudiksvall/,2,2025-10-12 11:04:48.084903,2025-10-13 11:15:04.743112
9606f18a-8fd2-4234-95be-914d562c57f8,606858,polisen,Trafikolycka,Trafikolycka i Östberga med cyklist och bilist.,Stockholm,59.329324,18.068581,2025-10-10 10:06:31,/aktuellt/handelser/2025/oktober/10/10-oktober-08.39-trafikolycka-stockholm/,3,2025-10-12 11:04:48.087494,2025-10-13 11:15:04.74703
9f524e74-78f8-47ef-b7fd-7ae59124a7f3,606848,polisen,Stöld/inbrott,Inbrott i företagslokal.,Ljusdal,61.830839,16.08175,2025-10-12 06:33:23.715033,/aktuellt/handelser/2025/oktober/10/10-oktober-02.23-stoldinbrott-ljusdal/,2,2025-10-12 06:33:23.715036,2025-10-13 11:15:04.756827
c7ee3fce-cead-41e4-a87c-8233e09f0ea2,606837,polisen,Sammanfattning natt,Natt till fredag i polisområde Värmland.,Värmlands län,59.729407,13.235402,2025-10-12 06:33:23.742255,/aktuellt/handelser/2025/oktober/10/10-oktober-07.00-sammanfattning-natt-varmlands-lan/,2,2025-10-12 06:33:23.742271,2025-10-13 11:15:04.772024
c96091b1-6729-468c-bcf9-d613913a1bbf,606847,polisen,Sammanfattning natt,Inga ärenden att rapportera om från natten.,Norrbottens län,66.830922,20.399197,2025-10-12 06:33:23.769625,/aktuellt/handelser/2025/oktober/10/10-oktober-07.19-sammanfattning-natt-norrbottens-lan/,2,2025-10-12 06:33:23.769636,2025-10-13 11:15:04.77675
5566e268-138d-4b0b-861c-b5b4c81f6a37,606846,polisen,Sammanfattning natt,Inga ärenden att rapportera om från natten.,Västerbottens län,65.333731,16.516169,2025-10-12 06:33:23.796885,/aktuellt/handelser/2025/oktober/10/10-oktober-07.18-sammanfattning-natt-vasterbottens-lan/,2,2025-10-12 06:33:23.796898,2025-10-13 11:15:04.78015
a69e8f01-a6c2-4061-8ba2-da09c9cd422f,606845,polisen,Sammanfattning natt,Ett urval av polisens arbete under natten.,Västernorrlands län,63.427647,17.729244,2025-10-12 06:33:23.825629,/aktuellt/handelser/2025/oktober/10/10-oktober-07.18-sammanfattning-natt-vasternorrlands-lan/,2,2025-10-12 06:33:23.82565,2025-10-13 11:15:04.787533
ea0a962a-2dfc-4b3d-8b22-d4f15749e20e,607046,polisen,Trafikolycka,"Larm om trafikolycka, Trafikplats Lomma.",Lomma,55.673138,13.067406,2025-10-12 07:38:38.461907,/aktuellt/handelser/2025/oktober/12/12-oktober-09.11-trafikolycka-lomma/,3,2025-10-12 07:38:38.461938,2025-10-13 11:15:03.692552
2e253683-9a41-4a7b-a3d6-e428001a6bb6,606976,polisen,"Mord/dråp, försök",Polisen har gripit en kvinna som är misstänkt för mordförsök på en man i Akalla.,Stockholm,59.329324,18.068581,2025-10-12 06:33:23.121263,/aktuellt/handelser/2025/oktober/11/11-oktober-02.01-morddrap-forsok-stockholm/,2,2025-10-12 06:33:23.121274,2025-10-13 11:15:04.350432
ad119d5b-d4e0-48f9-8c6a-d3ab53fafcd8,606965,polisen,Sammanfattning natt,"Norrbotten, ett urval av nattens polisverksamhet",Norrbottens län,66.830922,20.399197,2025-10-12 06:33:23.151063,/aktuellt/handelser/2025/oktober/11/11-oktober-07.00-sammanfattning-natt-norrbottens-lan/,2,2025-10-12 06:33:23.151071,2025-10-13 11:15:04.375488
472b7b2a-7c5e-4faf-9d09-e5c595205db3,606973,polisen,Sammanfattning natt,"Västerbotten, ett urval av nattens polisverksamhet",Västerbottens län,65.333731,16.516169,2025-10-12 06:33:23.178494,/aktuellt/handelser/2025/oktober/11/11-oktober-07.30-sammanfattning-natt-vasterbottens-lan/,2,2025-10-12 06:33:23.17851,2025-10-13 11:15:04.384034
95bdc353-af50-4b91-886c-f97616d88e7e,606972,polisen,Bråk,Samtal om bråk.,Fagersta,59.989144,15.816642,2025-10-12 06:33:23.205996,/aktuellt/handelser/2025/oktober/11/11-oktober-02.17-brak-fagersta/,2,2025-10-12 06:33:23.206011,2025-10-13 11:15:04.388433
0dd02810-36e4-4050-abba-e3abfd1a4ba8,606971,polisen,Rattfylleri,Bil stoppades.,Enköping,59.635691,17.077823,2025-10-12 06:33:23.233463,/aktuellt/handelser/2025/oktober/11/11-oktober-03.21-rattfylleri-enkoping/,2,2025-10-12 06:33:23.233474,2025-10-13 11:15:04.391835
65d63bcf-4515-44ed-aadc-2b29b333b056,606970,polisen,Övrigt,Ungdomar sköt laser mot bussar.,Uppsala,59.858564,17.638927,2025-10-12 06:33:23.261722,/aktuellt/handelser/2025/oktober/10/10-oktober-21.53-ovrigt-uppsala/,1,2025-10-12 06:33:23.261741,2025-10-13 11:15:04.396244
eb9696c8-8823-4769-9e7a-050a1a4e53bf,606962,polisen,Sammanfattning natt,Här följer en sammanfattning av nattens händelser.,Östergötlands län,58.345364,15.519784,2025-10-12 06:33:23.289577,/aktuellt/handelser/2025/oktober/11/11-oktober-07.41-sammanfattning-natt-ostergotlands-lan/,2,2025-10-12 06:33:23.289593,2025-10-13 11:15:04.400733
b21bed2b-443f-4ffe-a196-b9b9ecdd1e9c,606961,polisen,Sammanfattning natt,Här följer en sammanfattning av nattens händelser.,Södermanlands län,59.033635,16.75189,2025-10-12 06:33:23.323379,/aktuellt/handelser/2025/oktober/11/11-oktober-07.41-sammanfattning-natt-sodermanlands-lan/,2,2025-10-12 06:33:23.323408,2025-10-13 11:15:04.408052
2297cf1c-740b-42b0-b462-72c12649946e,606963,polisen,Sammanfattning natt,Här följer en sammanfattning av nattens händelser.,Jönköpings län,57.370843,14.343917,2025-10-12 06:33:23.350976,/aktuellt/handelser/2025/oktober/11/11-oktober-07.41-sammanfattning-natt-jonkopings-lan/,2,2025-10-12 06:33:23.350991,2025-10-13 11:15:04.411994
db7edb96-fb5c-4293-a7e5-c1613e7514f1,606968,polisen,Sammanfattning natt,Natt till lördag i polisområde Dalarna.,Dalarnas län,61.091701,14.666365,2025-10-12 06:33:23.379546,/aktuellt/handelser/2025/oktober/11/11-oktober-07.35-sammanfattning-natt-dalarnas-lan/,2,2025-10-12 06:33:23.379565,2025-10-13 11:15:04.416161
3aa405c8-cd58-4573-93fc-115e225eb339,606969,polisen,Sammanfattning natt,Natt till lördag i polisområde Örebro.,Örebro län,59.535036,15.006573,2025-10-12 06:33:23.407818,/aktuellt/handelser/2025/oktober/11/11-oktober-07.35-sammanfattning-natt-orebro-lan/,2,2025-10-12 06:33:23.40783,2025-10-13 11:15:04.424937
1eafbbeb-350f-4aba-af41-65826b2b74cd,606844,polisen,Sammanfattning natt,Inga ärenden att rapportera om från natten.,Jämtlands län,63.171192,14.95918,2025-10-12 06:33:23.854791,/aktuellt/handelser/2025/oktober/10/10-oktober-07.17-sammanfattning-natt-jamtlands-lan/,2,2025-10-12 06:33:23.854801,2025-10-13 11:15:04.793062
6b3db337-e750-47af-ae75-68e3fab57139,606832,polisen,Sammanfattning kväll och natt,Dagens presstalesperson är på plats. Nedan följer ett urval av nattens händelser.,Västra Götalands län,58.252793,13.059643,2025-10-12 06:33:23.883049,/aktuellt/handelser/2025/oktober/10/10-oktober-07.00-sammanfattning-kvall-och-natt-vastra-gotalands-lan/,2,2025-10-12 06:33:23.883062,2025-10-13 11:15:04.795877
01e175ee-ff9e-4e97-aae0-f55fff47a169,606527,polisen,Misshandel,"Boden, man gripen under tisdagsmorgonen misstänkt för att ha misshandlat en kvinna han har en relation med",Boden,65.825119,21.688703,2025-10-07 12:38:01,/aktuellt/handelser/2025/oktober/7/07-oktober-11.00-misshandel-boden/,4,2025-10-12 11:04:48.585386,2025-10-13 11:15:05.841466
ffc8d32a-2c6f-4578-bb53-0e75ffe567ab,606840,polisen,Sammanfattning natt,Sammanfattning av nattens händelser.,Östergötlands län,58.345364,15.519784,2025-10-12 06:33:23.910964,/aktuellt/handelser/2025/oktober/10/10-oktober-07.15-sammanfattning-natt-ostergotlands-lan/,2,2025-10-12 06:33:23.910977,2025-10-13 11:15:04.798427
d81a038a-63af-45d8-9f0b-fc994191bdae,606841,polisen,Sammanfattning natt,Sammanfattning av nattens händelser.,Södermanlands län,59.033635,16.75189,2025-10-12 06:33:23.93893,/aktuellt/handelser/2025/oktober/10/10-oktober-07.15-sammanfattning-natt-sodermanlands-lan/,2,2025-10-12 06:33:23.938957,2025-10-13 11:15:04.80434
15e2e159-956a-45a8-9416-bf0e58150260,606843,polisen,Sammanfattning natt,Sammanfattning av nattens händelser.,Jönköpings län,57.370843,14.343917,2025-10-12 06:33:23.966325,/aktuellt/handelser/2025/oktober/10/10-oktober-07.15-sammanfattning-natt-jonkopings-lan/,2,2025-10-12 06:33:23.966362,2025-10-13 11:15:04.809491
b466cf0e-183c-4487-95cf-c75fb332f44e,605240,polisen,Skadegörelse,Stenkastning mot fastighet i Högsby.,Högsby,57.172604,16.020619,2025-10-12 06:33:28.499485,/aktuellt/handelser/2025/oktober/4/04-oktober-02.39-skadegorelse-hogsby/,2,2025-10-12 06:33:28.499511,2025-10-12 05:54:01.719009
c9bb799f-b521-4cde-ad7b-8c8a8f0496b5,606829,polisen,"Farligt föremål, misstänkt",Farligt föremål,Borås,57.721035,12.939819,2025-10-09 22:02:14,/aktuellt/handelser/2025/oktober/9/09-oktober-20.35-farligt-foremal-misstankt-boras/,1,2025-10-12 11:04:48.113971,2025-10-13 11:15:04.821471
b871171f-61c6-4cff-8781-7162f06ed7b4,606839,polisen,Sammanfattning natt,Natt till fredag i polisområde Örebro.,Örebro län,59.535036,15.006573,2025-10-12 06:33:24.024365,/aktuellt/handelser/2025/oktober/10/10-oktober-07.00-sammanfattning-natt-orebro-lan/,2,2025-10-12 06:33:24.024396,2025-10-13 11:15:04.829637
6bdf4b0f-d814-4897-a613-659a4f955a01,606838,polisen,Sammanfattning natt,Natt till fredag i polisområde Dalarna.,Dalarnas län,61.091701,14.666365,2025-10-12 06:33:24.052454,/aktuellt/handelser/2025/oktober/10/10-oktober-07.00-sammanfattning-natt-dalarnas-lan/,2,2025-10-12 06:33:24.052476,2025-10-13 11:15:04.839992
0e544c81-59b0-4286-8b12-3a97bea50047,606836,polisen,Rattfylleri,Kvinna misstänks för rattfylleri efter fordonskontroll,Växjö,56.879004,14.805852,2025-10-12 06:33:24.082624,/aktuellt/handelser/2025/oktober/10/10-oktober-05.19-rattfylleri-vaxjo/,2,2025-10-12 06:33:24.082647,2025-10-13 11:15:04.843255
0765dfac-e2c3-4143-8291-2d59069c64e3,605238,polisen,Misshandel,Taxichaufför misshandlad i Ystad.,Ystad,55.429505,13.820031,2025-10-12 06:33:28.525959,/aktuellt/handelser/2025/oktober/4/04-oktober-02.33-misshandel-ystad/,3,2025-10-12 06:33:28.525972,2025-10-12 05:54:01.721443
9acc0dd5-b4c9-4e64-bca1-2117a04375e6,605237,polisen,"Misshandel, grov",Grov misshandel i Helsingborg.,Helsingborg,56.046467,12.694512,2025-10-12 06:33:28.552855,/aktuellt/handelser/2025/oktober/3/03-oktober-22.19-misshandel-grov-helsingborg/,2,2025-10-12 06:33:28.55288,2025-10-12 05:54:01.72374
356116fe-080f-4a51-a921-492175a3a765,605234,polisen,Explosion,"Explosion vid port Råby, Västerås",Västerås,59.609901,16.544809,2025-10-12 06:33:28.580426,/aktuellt/handelser/2025/oktober/4/04-oktober-00.00-explosion-vasteras/,2,2025-10-12 06:33:28.580462,2025-10-12 05:54:01.727539
087ceb3d-41da-4aef-948a-9a433f20ad26,606835,polisen,Trafikbrott,Man misstänkt för olovlig körning efter fordonskontroll,Vimmerby,57.669034,15.858857,2025-10-12 06:33:24.110357,/aktuellt/handelser/2025/oktober/10/10-oktober-01.10-trafikbrott-vimmerby/,2,2025-10-12 06:33:24.110375,2025-10-13 11:15:04.847535
00e7a8a7-e7fa-4724-816f-8e7797bb63f7,606834,polisen,Inbrott,"Inbrott på förskola, Fosie",Malmö,55.604981,13.003822,2025-10-12 06:33:24.139358,/aktuellt/handelser/2025/oktober/10/10-oktober-03.17-inbrott-malmo/,2,2025-10-12 06:33:24.139388,2025-10-13 11:15:04.857705
77911b7d-bff9-45c3-9073-c42026744040,606830,polisen,Trafikolycka,Trafikolycka mellan polisbil och personbil,Luleå,65.584819,22.156703,2025-10-09 23:47:26,/aktuellt/handelser/2025/oktober/9/09-oktober-23.32-trafikolycka-lulea/,3,2025-10-12 11:04:48.130948,2025-10-13 11:15:04.861187
